Country,Latitude,Longitude,Elevation,Date,Precipitation,Temp Avg,Temp Max,Temp Min
Jordan,32.356,36.259,682.8,2/17/2020,,47,60,34
Jordan,32.356,36.259,682.8,2/18/2020,,54,65,43
Jordan,32.356,36.259,682.8,2/19/2020,0.04,50,56,
Jordan,32.356,36.259,682.8,2/20/2020,0.07,48,56,33
Jordan,32.356,36.259,682.8,2/21/2020,0,51,63,
Jordan,32.356,36.259,682.8,2/22/2020,0.07,48,58,42
Jordan,32.356,36.259,682.8,2/23/2020,0,48,62,39
Jordan,32.356,36.259,682.8,2/24/2020,,50,63,38
Jordan,32.356,36.259,682.8,2/25/2020,,50,58,45
Jordan,32.356,36.259,682.8,2/26/2020,,52,58,44
Jordan,32.356,36.259,682.8,2/27/2020,,54,68,36
Jordan,32.356,36.259,682.8,2/28/2020,,56,70,44
Jordan,32.356,36.259,682.8,2/29/2020,,51,62,41
Jordan,32.356,36.259,682.8,3/1/2020,0.46,49,54,42
Jordan,32.356,36.259,682.8,3/2/2020,0,50,56,38
Saudi Arabia,27.433,41.683,1002,1/22/2020,,43,49,37
Saudi Arabia,27.433,41.683,1002,1/23/2020,,44,54,34
Saudi Arabia,27.433,41.683,1002,1/24/2020,,48,,
Saudi Arabia,27.433,41.683,1002,1/25/2020,,43,49,36
Saudi Arabia,27.433,41.683,1002,1/26/2020,,43,54,32
Saudi Arabia,27.433,41.683,1002,1/27/2020,,45,61,28
Saudi Arabia,27.433,41.683,1002,1/28/2020,,49,65,32
Saudi Arabia,27.433,41.683,1002,1/29/2020,,53,61,
Saudi Arabia,27.433,41.683,1002,1/30/2020,,49,63,35
Saudi Arabia,27.433,41.683,1002,1/31/2020,,55,,36
Saudi Arabia,27.433,41.683,1002,2/1/2020,,49,61,
Saudi Arabia,27.433,41.683,1002,2/2/2020,,48,,32
Saudi Arabia,27.433,41.683,1002,2/3/2020,,51,67,32
Saudi Arabia,27.433,41.683,1002,2/4/2020,,59,,42
Saudi Arabia,27.433,41.683,1002,2/5/2020,,59,72,44
Saudi Arabia,27.433,41.683,1002,2/6/2020,,59,,
Saudi Arabia,27.433,41.683,1002,2/7/2020,,56,74,41
Saudi Arabia,27.433,41.683,1002,2/8/2020,,57,68,47
Saudi Arabia,27.433,41.683,1002,2/9/2020,,49,59,
Saudi Arabia,27.433,41.683,1002,2/10/2020,,46,,
Saudi Arabia,27.433,41.683,1002,2/11/2020,,41,51,29
Saudi Arabia,27.433,41.683,1002,2/12/2020,,45,59,27
Saudi Arabia,27.433,41.683,1002,2/13/2020,,54,69,
Saudi Arabia,27.433,41.683,1002,2/14/2020,,55,68,
Saudi Arabia,27.433,41.683,1002,2/15/2020,,59,74,41
Saudi Arabia,27.433,41.683,1002,2/16/2020,,67,81,55
Saudi Arabia,27.433,41.683,1002,2/17/2020,,59,72,48
Saudi Arabia,27.433,41.683,1002,2/18/2020,,60,74,49
Saudi Arabia,27.433,41.683,1002,2/19/2020,,62,74,50
Saudi Arabia,27.433,41.683,1002,2/20/2020,,54,,
Saudi Arabia,27.433,41.683,1002,2/21/2020,,54,67,38
Saudi Arabia,27.433,41.683,1002,2/22/2020,,59,72,
Saudi Arabia,27.433,41.683,1002,2/23/2020,,61,,39
Saudi Arabia,27.433,41.683,1002,2/24/2020,,69,,54
Saudi Arabia,27.433,41.683,1002,2/25/2020,0.08,58,,
Saudi Arabia,27.433,41.683,1002,2/26/2020,,53,64,
Saudi Arabia,27.433,41.683,1002,2/27/2020,,56,75,
Saudi Arabia,27.433,41.683,1002,2/28/2020,,63,81,42
Saudi Arabia,27.433,41.683,1002,2/29/2020,,64,79,50
Saudi Arabia,27.433,41.683,1002,3/1/2020,,60,72,45
Saudi Arabia,27.433,41.683,1002,3/2/2020,,57,71,46
Senegal,15.38,-15.15,21,1/22/2020,,80,,63
Senegal,15.38,-15.15,21,1/23/2020,,83,,68
Senegal,15.38,-15.15,21,1/24/2020,,88,,72
Senegal,15.38,-15.15,21,1/25/2020,,89,,77
Senegal,15.38,-15.15,21,1/26/2020,,87,,75
Senegal,15.38,-15.15,21,1/27/2020,,87,,66
Senegal,15.38,-15.15,21,1/28/2020,,85,,63
Senegal,15.38,-15.15,21,1/29/2020,,87,,70
Senegal,15.38,-15.15,21,1/30/2020,,87,,67
Senegal,15.38,-15.15,21,1/31/2020,,86,,68
Senegal,15.38,-15.15,21,2/1/2020,,85,,
Senegal,15.38,-15.15,21,2/2/2020,,87,,67
Senegal,15.38,-15.15,21,2/3/2020,,87,,69
Senegal,15.38,-15.15,21,2/4/2020,,87,,71
Senegal,15.38,-15.15,21,2/5/2020,,82,,64
Senegal,15.38,-15.15,21,2/6/2020,,83,,62
Senegal,15.38,-15.15,21,2/7/2020,,83,,
Senegal,15.38,-15.15,21,2/8/2020,,82,,64
Senegal,15.38,-15.15,21,2/9/2020,,84,,71
Senegal,15.38,-15.15,21,2/10/2020,,83,,
Senegal,15.38,-15.15,21,2/11/2020,,85,,
Senegal,15.38,-15.15,21,2/12/2020,,85,,
Senegal,15.38,-15.15,21,2/13/2020,,85,,72
Senegal,15.38,-15.15,21,2/14/2020,,88,101,
Senegal,15.38,-15.15,21,2/15/2020,,85,,
Senegal,15.38,-15.15,21,2/16/2020,,87,,
Senegal,15.38,-15.15,21,2/17/2020,,89,,77
Senegal,15.38,-15.15,21,2/18/2020,,91,,81
Senegal,15.38,-15.15,21,2/19/2020,,85,,
Senegal,15.38,-15.15,21,2/20/2020,,86,,
Senegal,15.38,-15.15,21,2/21/2020,,87,,67
Senegal,15.38,-15.15,21,2/22/2020,,83,,65
Senegal,15.38,-15.15,21,2/23/2020,,82,,67
Senegal,15.38,-15.15,21,2/24/2020,,94,,79
Senegal,15.38,-15.15,21,2/25/2020,,92,,82
Senegal,15.38,-15.15,21,2/26/2020,,92,,
Senegal,15.38,-15.15,21,2/27/2020,,88,,
Senegal,15.38,-15.15,21,2/28/2020,,85,,64
Senegal,15.38,-15.15,21,2/29/2020,,84,,66
Senegal,15.38,-15.15,21,3/1/2020,,87,,68
Senegal,15.38,-15.15,21,3/2/2020,,87,,
Morocco,33.557,-7.66,61.9,1/22/2020,0.01,56,63,47
Morocco,33.557,-7.66,61.9,1/23/2020,0.12,56,,
Morocco,33.557,-7.66,61.9,1/24/2020,0.29,58,65,52
Morocco,33.557,-7.66,61.9,1/25/2020,0.17,58,,52
Morocco,33.557,-7.66,61.9,1/26/2020,0.05,59,65,50
Morocco,33.557,-7.66,61.9,1/27/2020,0,56,63,
Morocco,33.557,-7.66,61.9,1/28/2020,0,56,66,44
Morocco,33.557,-7.66,61.9,1/29/2020,0,60,70,45
Morocco,33.557,-7.66,61.9,1/30/2020,0,62,75,48
Morocco,33.557,-7.66,61.9,1/31/2020,0,60,71,46
Morocco,33.557,-7.66,61.9,2/1/2020,0,60,72,45
Morocco,33.557,-7.66,61.9,2/2/2020,0,63,71,
Morocco,33.557,-7.66,61.9,2/3/2020,0,65,75,51
Morocco,33.557,-7.66,61.9,2/4/2020,0,60,67,52
Morocco,33.557,-7.66,61.9,2/5/2020,0,62,,
Morocco,33.557,-7.66,61.9,2/6/2020,0,64,74,
Morocco,33.557,-7.66,61.9,2/7/2020,0,64,69,
Morocco,33.557,-7.66,61.9,2/8/2020,0,60,69,52
Morocco,33.557,-7.66,61.9,2/9/2020,0,62,,52
Morocco,33.557,-7.66,61.9,2/10/2020,0,62,67,55
Morocco,33.557,-7.66,61.9,2/11/2020,0,62,,50
Morocco,33.557,-7.66,61.9,2/12/2020,0,62,69,54
Morocco,33.557,-7.66,61.9,2/13/2020,0,62,67,53
Morocco,33.557,-7.66,61.9,2/14/2020,0,62,66,53
Morocco,33.557,-7.66,61.9,2/15/2020,0,63,,
Morocco,33.557,-7.66,61.9,2/16/2020,0,60,65,
Morocco,33.557,-7.66,61.9,2/17/2020,0,62,65,58
Morocco,33.557,-7.66,61.9,2/18/2020,0,62,,
Morocco,33.557,-7.66,61.9,2/19/2020,0,63,67,60
Morocco,33.557,-7.66,61.9,2/20/2020,0,64,70,56
Morocco,33.557,-7.66,61.9,2/21/2020,0.01,65,73,
Morocco,33.557,-7.66,61.9,2/22/2020,0,64,72,50
Morocco,33.557,-7.66,61.9,2/23/2020,0,66,74,51
Morocco,33.557,-7.66,61.9,2/24/2020,0,64,,48
Morocco,33.557,-7.66,61.9,2/25/2020,0,62,67,
Morocco,33.557,-7.66,61.9,2/26/2020,0,63,68,
Morocco,33.557,-7.66,61.9,2/27/2020,0,62,,55
Morocco,33.557,-7.66,61.9,2/28/2020,0,63,72,
Morocco,33.557,-7.66,61.9,2/29/2020,0,63,,56
Morocco,33.557,-7.66,61.9,3/1/2020,0.01,63,71,53
Morocco,33.557,-7.66,61.9,3/2/2020,0,65,71,
Indonesia,-1.417,120.658,53,1/22/2020,,83,92,74
Indonesia,-1.417,120.658,53,1/23/2020,,77,85,
Indonesia,-1.417,120.658,53,1/24/2020,,81,90,74
Indonesia,-1.417,120.658,53,1/25/2020,,81,,
Indonesia,-1.417,120.658,53,1/26/2020,,82,,71
Indonesia,-1.417,120.658,53,1/27/2020,,82,,72
Indonesia,-1.417,120.658,53,1/28/2020,,84,92,72
Indonesia,-1.417,120.658,53,1/29/2020,,82,,74
Indonesia,-1.417,120.658,53,1/30/2020,,81,,
Indonesia,-1.417,120.658,53,1/31/2020,,78,89,
Indonesia,-1.417,120.658,53,2/1/2020,,81,,
Indonesia,-1.417,120.658,53,2/2/2020,,80,91,72
Indonesia,-1.417,120.658,53,2/3/2020,,82,90,
Indonesia,-1.417,120.658,53,2/4/2020,,82,90,76
Indonesia,-1.417,120.658,53,2/5/2020,,78,,
Indonesia,-1.417,120.658,53,2/6/2020,,83,91,73
Indonesia,-1.417,120.658,53,2/7/2020,,83,91,72
Indonesia,-1.417,120.658,53,2/8/2020,,83,92,74
Indonesia,-1.417,120.658,53,2/10/2020,,82,,
Indonesia,-1.417,120.658,53,2/11/2020,,82,91,
Indonesia,-1.417,120.658,53,2/12/2020,,81,90,72
Indonesia,-1.417,120.658,53,2/13/2020,,82,90,71
Indonesia,-1.417,120.658,53,2/14/2020,,81,,73
Indonesia,-1.417,120.658,53,2/15/2020,,82,,
Indonesia,-1.417,120.658,53,2/16/2020,,83,,74
Indonesia,-1.417,120.658,53,2/17/2020,,83,90,72
Indonesia,-1.417,120.658,53,2/18/2020,,79,88,74
Indonesia,-1.417,120.658,53,2/19/2020,,80,88,76
Indonesia,-1.417,120.658,53,2/20/2020,,80,,
Indonesia,-1.417,120.658,53,2/21/2020,,81,,75
Indonesia,-1.417,120.658,53,2/22/2020,,80,89,72
Indonesia,-1.417,120.658,53,2/23/2020,,82,90,72
Indonesia,-1.417,120.658,53,2/24/2020,,81,,
Indonesia,-1.417,120.658,53,2/25/2020,,83,,72
Indonesia,-1.417,120.658,53,2/26/2020,,81,89,
Indonesia,-1.417,120.658,53,2/27/2020,,81,89,73
Indonesia,-1.417,120.658,53,2/28/2020,,81,91,74
Indonesia,-1.417,120.658,53,2/29/2020,,82,90,75
Indonesia,-1.417,120.658,53,3/1/2020,,82,,74
Indonesia,-1.417,120.658,53,3/2/2020,,83,90,76
Latvia,57.317,25.333,122,1/22/2020,,36,,
Latvia,57.317,25.333,122,1/23/2020,,33,,
Latvia,57.317,25.333,122,1/24/2020,,41,,
Latvia,57.317,25.333,122,1/25/2020,,37,,
Latvia,57.317,25.333,122,1/26/2020,,37,,
Latvia,57.317,25.333,122,1/27/2020,,37,,
Latvia,57.317,25.333,122,1/28/2020,,33,,
Latvia,57.317,25.333,122,1/29/2020,,35,,
Latvia,57.317,25.333,122,1/30/2020,,35,,
Latvia,57.317,25.333,122,1/31/2020,,34,,
Latvia,57.317,25.333,122,2/1/2020,,38,,
Latvia,57.317,25.333,122,2/2/2020,,40,,
Latvia,57.317,25.333,122,2/3/2020,,34,,
Latvia,57.317,25.333,122,2/4/2020,,28,,
Latvia,57.317,25.333,122,2/5/2020,,27,,
Latvia,57.317,25.333,122,2/6/2020,,29,,
Latvia,57.317,25.333,122,2/7/2020,,26,,
Latvia,57.317,25.333,122,2/8/2020,,34,,
Latvia,57.317,25.333,122,2/9/2020,,36,,
Latvia,57.317,25.333,122,2/10/2020,,38,,
Latvia,57.317,25.333,122,2/11/2020,,36,,
Latvia,57.317,25.333,122,2/12/2020,,35,,
Latvia,57.317,25.333,122,2/13/2020,,36,,
Latvia,57.317,25.333,122,2/14/2020,,33,,
Latvia,57.317,25.333,122,2/15/2020,,33,,
Latvia,57.317,25.333,122,2/16/2020,,38,,
Latvia,57.317,25.333,122,2/17/2020,,44,,
Latvia,57.317,25.333,122,2/18/2020,,41,,
Latvia,57.317,25.333,122,2/19/2020,,38,,
Latvia,57.317,25.333,122,2/20/2020,,37,,
Latvia,57.317,25.333,122,2/21/2020,,36,,
Latvia,57.317,25.333,122,2/22/2020,,38,,
Latvia,57.317,25.333,122,2/23/2020,,38,,
Latvia,57.317,25.333,122,2/24/2020,,36,,
Latvia,57.317,25.333,122,2/25/2020,,31,,
Latvia,57.317,25.333,122,2/26/2020,,36,,
Latvia,57.317,25.333,122,2/27/2020,,31,,
Latvia,57.317,25.333,122,2/28/2020,,29,,
Latvia,57.317,25.333,122,2/29/2020,,31,,
Latvia,57.317,25.333,122,3/1/2020,,38,,
Latvia,57.317,25.333,122,3/2/2020,,40,,
Dominican Republic,18.251,-71.12,3,1/22/2020,0,80,89,66
Dominican Republic,18.251,-71.12,3,1/23/2020,,81,89,66
Dominican Republic,18.251,-71.12,3,1/24/2020,,79,89,68
Dominican Republic,18.251,-71.12,3,1/25/2020,,79,,
Dominican Republic,18.251,-71.12,3,1/26/2020,0,78,86,71
Dominican Republic,18.251,-71.12,3,1/27/2020,0.2,78,83,69
Dominican Republic,18.251,-71.12,3,1/28/2020,0,80,88,68
Dominican Republic,18.251,-71.12,3,1/29/2020,,82,88,68
Dominican Republic,18.251,-71.12,3,1/30/2020,,80,88,67
Dominican Republic,18.251,-71.12,3,1/31/2020,,81,,
Dominican Republic,18.251,-71.12,3,2/1/2020,,82,89,68
Dominican Republic,18.251,-71.12,3,2/2/2020,,82,89,68
Dominican Republic,18.251,-71.12,3,2/3/2020,0.03,82,89,68
Dominican Republic,18.251,-71.12,3,2/4/2020,0,83,88,72
Dominican Republic,18.251,-71.12,3,2/5/2020,0.01,82,,
Dominican Republic,18.251,-71.12,3,2/6/2020,0,80,87,73
Dominican Republic,18.251,-71.12,3,2/7/2020,0.28,82,,
Dominican Republic,18.251,-71.12,3,2/8/2020,0,82,88,69
Dominican Republic,18.251,-71.12,3,2/9/2020,,83,89,68
Dominican Republic,18.251,-71.12,3,2/10/2020,,82,89,68
Dominican Republic,18.251,-71.12,3,2/11/2020,,82,89,69
Dominican Republic,18.251,-71.12,3,2/12/2020,,81,87,68
Dominican Republic,18.251,-71.12,3,2/13/2020,,82,,
Dominican Republic,18.251,-71.12,3,2/14/2020,,82,89,68
Dominican Republic,18.251,-71.12,3,2/15/2020,,82,89,68
Dominican Republic,18.251,-71.12,3,2/16/2020,,83,89,70
Dominican Republic,18.251,-71.12,3,2/17/2020,,82,88,69
Dominican Republic,18.251,-71.12,3,2/18/2020,,82,88,69
Dominican Republic,18.251,-71.12,3,2/19/2020,,81,88,69
Dominican Republic,18.251,-71.12,3,2/20/2020,,81,88,67
Dominican Republic,18.251,-71.12,3,2/21/2020,,81,88,67
Dominican Republic,18.251,-71.12,3,2/22/2020,,82,,
Dominican Republic,18.251,-71.12,3,2/23/2020,,82,90,71
Dominican Republic,18.251,-71.12,3,2/24/2020,0.42,80,89,71
Dominican Republic,18.251,-71.12,3,2/25/2020,0,83,,
Dominican Republic,18.251,-71.12,3,2/26/2020,,82,,
Dominican Republic,18.251,-71.12,3,2/27/2020,,81,87,70
Dominican Republic,18.251,-71.12,3,2/28/2020,0.2,80,87,74
Dominican Republic,18.251,-71.12,3,2/29/2020,0,83,89,73
Dominican Republic,18.251,-71.12,3,3/1/2020,0.05,81,87,75
Dominican Republic,18.251,-71.12,3,3/2/2020,0,82,88,70
Armenia,40.35,45.1331,1961,1/22/2020,0,13,31,4
Armenia,40.35,45.1331,1961,1/23/2020,0,15,30,5
Armenia,40.35,45.1331,1961,1/24/2020,0,16,23,
Armenia,40.35,45.1331,1961,1/25/2020,0,4,27,-8
Armenia,40.35,45.1331,1961,1/26/2020,0,13,35,-4
Armenia,40.35,45.1331,1961,1/27/2020,0,17,36,6
Armenia,40.35,45.1331,1961,1/28/2020,0,14,31,5
Armenia,40.35,45.1331,1961,1/29/2020,0,22,36,12
Armenia,40.35,45.1331,1961,1/30/2020,0,26,36,17
Armenia,40.35,45.1331,1961,1/31/2020,0,34,41,
Armenia,40.35,45.1331,1961,2/1/2020,0.04,26,30,
Armenia,40.35,45.1331,1961,2/2/2020,0.12,17,30,6
Armenia,40.35,45.1331,1961,2/3/2020,0,21,36,12
Armenia,40.35,45.1331,1961,2/4/2020,0,29,34,20
Armenia,40.35,45.1331,1961,2/5/2020,0,31,39,23
Armenia,40.35,45.1331,1961,2/6/2020,0,39,45,36
Armenia,40.35,45.1331,1961,2/7/2020,0,36,43,
Armenia,40.35,45.1331,1961,2/8/2020,0.21,28,33,
Armenia,40.35,45.1331,1961,2/10/2020,0.08,8,14,0
Armenia,40.35,45.1331,1961,2/11/2020,0.08,9,20,-8
Armenia,40.35,45.1331,1961,2/12/2020,0,15,26,2
Armenia,40.35,45.1331,1961,2/13/2020,0,22,28,19
Armenia,40.35,45.1331,1961,2/14/2020,0,18,25,
Armenia,40.35,45.1331,1961,2/15/2020,0,11,26,-2
Armenia,40.35,45.1331,1961,2/16/2020,0,17,33,6
Armenia,40.35,45.1331,1961,2/17/2020,,23,27,21
Armenia,40.35,45.1331,1961,2/18/2020,,25,33,18
Armenia,40.35,45.1331,1961,2/19/2020,0,25,33,16
Armenia,40.35,45.1331,1961,2/20/2020,,31,36,26
Armenia,40.35,45.1331,1961,2/21/2020,,31,41,27
Armenia,40.35,45.1331,1961,2/22/2020,0,29,40,23
Armenia,40.35,45.1331,1961,2/23/2020,0,30,40,24
Armenia,40.35,45.1331,1961,2/24/2020,0,33,44,23
Armenia,40.35,45.1331,1961,2/25/2020,0,30,40,
Armenia,40.35,45.1331,1961,2/26/2020,0,17,33,5
Armenia,40.35,45.1331,1961,2/27/2020,0,23,39,11
Armenia,40.35,45.1331,1961,2/28/2020,0,31,44,18
Armenia,40.35,45.1331,1961,2/29/2020,0,33,41,27
Armenia,40.35,45.1331,1961,3/1/2020,0.08,36,40,30
Armenia,40.35,45.1331,1961,3/2/2020,0.08,31,37,28
Portugal,33.073,-16.35,103.9,1/22/2020,0.08,58,,54
Portugal,33.073,-16.35,103.9,1/23/2020,0.04,60,,57
Portugal,33.073,-16.35,103.9,1/24/2020,0.35,58,,52
Portugal,33.073,-16.35,103.9,1/25/2020,0.04,61,,58
Portugal,33.073,-16.35,103.9,1/26/2020,0.04,61,,55
Portugal,33.073,-16.35,103.9,1/27/2020,0,62,,54
Portugal,33.073,-16.35,103.9,1/28/2020,,61,,53
Portugal,33.073,-16.35,103.9,1/29/2020,,62,,54
Portugal,33.073,-16.35,103.9,1/30/2020,,62,,52
Portugal,33.073,-16.35,103.9,1/31/2020,,62,,54
Portugal,33.073,-16.35,103.9,2/1/2020,0.02,64,,59
Portugal,33.073,-16.35,103.9,2/2/2020,0.02,64,,59
Portugal,33.073,-16.35,103.9,2/3/2020,0,66,,58
Portugal,33.073,-16.35,103.9,2/4/2020,,67,,
Portugal,33.073,-16.35,103.9,2/5/2020,,66,,
Portugal,33.073,-16.35,103.9,2/6/2020,,65,,62
Portugal,33.073,-16.35,103.9,2/7/2020,,63,,
Portugal,33.073,-16.35,103.9,2/8/2020,,63,,59
Portugal,33.073,-16.35,103.9,2/9/2020,,63,,
Portugal,33.073,-16.35,103.9,2/10/2020,,62,,59
Portugal,33.073,-16.35,103.9,2/11/2020,0.08,62,,
Portugal,33.073,-16.35,103.9,2/12/2020,0,62,,55
Portugal,33.073,-16.35,103.9,2/13/2020,,62,,55
Portugal,33.073,-16.35,103.9,2/14/2020,,63,,57
Portugal,33.073,-16.35,103.9,2/15/2020,,63,,56
Portugal,33.073,-16.35,103.9,2/16/2020,,62,,54
Portugal,33.073,-16.35,103.9,2/17/2020,0,64,,58
Portugal,33.073,-16.35,103.9,2/18/2020,0.04,62,,
Portugal,33.073,-16.35,103.9,2/19/2020,0.02,60,,58
Portugal,33.073,-16.35,103.9,2/20/2020,0,60,,
Portugal,33.073,-16.35,103.9,2/21/2020,0.71,56,,52
Portugal,33.073,-16.35,103.9,2/22/2020,1.18,64,,54
Portugal,33.073,-16.35,103.9,2/23/2020,0,63,,
Portugal,33.073,-16.35,103.9,2/24/2020,,63,,60
Portugal,33.073,-16.35,103.9,2/25/2020,,62,,59
Portugal,33.073,-16.35,103.9,2/26/2020,,62,,59
Portugal,33.073,-16.35,103.9,2/27/2020,,61,,
Portugal,33.073,-16.35,103.9,2/28/2020,,62,,59
Portugal,33.073,-16.35,103.9,2/29/2020,,64,,59
Portugal,33.073,-16.35,103.9,3/1/2020,,65,,
Portugal,33.073,-16.35,103.9,3/2/2020,,65,,
Azerbaijan,38.75,48.817,-12,1/22/2020,0,40,53,
Azerbaijan,38.75,48.817,-12,1/23/2020,0,40,,
Azerbaijan,38.75,48.817,-12,1/24/2020,0,42,,31
Azerbaijan,38.75,48.817,-12,1/25/2020,0,38,,
Azerbaijan,38.75,48.817,-12,1/26/2020,0,39,56,
Azerbaijan,38.75,48.817,-12,1/27/2020,0,41,54,28
Azerbaijan,38.75,48.817,-12,1/28/2020,0,39,,
Azerbaijan,38.75,48.817,-12,1/29/2020,0,40,,
Azerbaijan,38.75,48.817,-12,1/30/2020,0,50,69,30
Azerbaijan,38.75,48.817,-12,1/31/2020,0,55,,31
Azerbaijan,38.75,48.817,-12,2/1/2020,,44,52,40
Azerbaijan,38.75,48.817,-12,2/2/2020,,43,53,
Azerbaijan,38.75,48.817,-12,2/3/2020,0,48,,
Azerbaijan,38.75,48.817,-12,2/4/2020,0,54,,31
Azerbaijan,38.75,48.817,-12,2/5/2020,0,47,,
Azerbaijan,38.75,48.817,-12,2/6/2020,0,56,72,
Azerbaijan,38.75,48.817,-12,2/7/2020,0,69,81,
Azerbaijan,38.75,48.817,-12,2/8/2020,0,51,71,
Azerbaijan,38.75,48.817,-12,2/9/2020,0.1,33,48,
Azerbaijan,38.75,48.817,-12,2/10/2020,0.03,33,36,
Azerbaijan,38.75,48.817,-12,2/11/2020,3.91,34,,
Azerbaijan,38.75,48.817,-12,2/12/2020,0,38,54,
Azerbaijan,38.75,48.817,-12,2/13/2020,0,44,,24
Azerbaijan,38.75,48.817,-12,2/14/2020,0,41,50,
Azerbaijan,38.75,48.817,-12,2/15/2020,0,42,51,
Azerbaijan,38.75,48.817,-12,2/16/2020,0,45,51,33
Azerbaijan,38.75,48.817,-12,2/17/2020,0.01,42,46,40
Azerbaijan,38.75,48.817,-12,2/18/2020,0,43,50,
Azerbaijan,38.75,48.817,-12,2/19/2020,0,45,,
Azerbaijan,38.75,48.817,-12,2/20/2020,0,46,50,36
Azerbaijan,38.75,48.817,-12,2/21/2020,3.9,50,,43
Azerbaijan,38.75,48.817,-12,2/22/2020,0,50,,43
Azerbaijan,38.75,48.817,-12,2/23/2020,0,49,56,
Azerbaijan,38.75,48.817,-12,2/24/2020,0,48,,
Azerbaijan,38.75,48.817,-12,2/25/2020,0,49,,37
Azerbaijan,38.75,48.817,-12,2/26/2020,0.01,45,,
Azerbaijan,38.75,48.817,-12,2/27/2020,3.9,46,,
Azerbaijan,38.75,48.817,-12,2/28/2020,0,49,,
Azerbaijan,38.75,48.817,-12,2/29/2020,0,50,57,
Azerbaijan,38.75,48.817,-12,3/1/2020,0,45,54,
Azerbaijan,38.75,48.817,-12,3/2/2020,0.11,42,47,37
Ecuador,-0.917,-89.617,18.9,1/22/2020,0,80,87,75
Ecuador,-0.917,-89.617,18.9,1/23/2020,0.12,79,88,72
Ecuador,-0.917,-89.617,18.9,1/24/2020,0,80,86,
Ecuador,-0.917,-89.617,18.9,1/25/2020,,80,,
Ecuador,-0.917,-89.617,18.9,1/26/2020,,77,,
Ecuador,-0.917,-89.617,18.9,1/27/2020,,80,,
Ecuador,-0.917,-89.617,18.9,1/28/2020,,81,,
Ecuador,-0.917,-89.617,18.9,1/29/2020,,81,,
Ecuador,-0.917,-89.617,18.9,1/30/2020,,81,,
Ecuador,-0.917,-89.617,18.9,1/31/2020,,82,,
Ecuador,-0.917,-89.617,18.9,2/1/2020,,82,87,74
Ecuador,-0.917,-89.617,18.9,2/2/2020,,80,90,74
Ecuador,-0.917,-89.617,18.9,2/3/2020,,81,89,
Ecuador,-0.917,-89.617,18.9,2/4/2020,,83,88,77
Ecuador,-0.917,-89.617,18.9,2/5/2020,,82,89,
Ecuador,-0.917,-89.617,18.9,2/6/2020,,81,89,
Ecuador,-0.917,-89.617,18.9,2/7/2020,0.24,82,89,77
Ecuador,-0.917,-89.617,18.9,2/8/2020,0,81,89,
Ecuador,-0.917,-89.617,18.9,2/9/2020,,81,,
Ecuador,-0.917,-89.617,18.9,2/10/2020,,81,88,77
Ecuador,-0.917,-89.617,18.9,2/11/2020,,83,,
Ecuador,-0.917,-89.617,18.9,2/12/2020,,83,89,
Ecuador,-0.917,-89.617,18.9,2/13/2020,,82,89,76
Ecuador,-0.917,-89.617,18.9,2/14/2020,,83,90,74
Ecuador,-0.917,-89.617,18.9,2/15/2020,,82,90,77
Ecuador,-0.917,-89.617,18.9,2/16/2020,,83,90,
Ecuador,-0.917,-89.617,18.9,2/17/2020,,83,92,76
Ecuador,-0.917,-89.617,18.9,2/18/2020,,83,90,
Ecuador,-0.917,-89.617,18.9,2/19/2020,,84,92,78
Ecuador,-0.917,-89.617,18.9,2/20/2020,,83,92,78
Ecuador,-0.917,-89.617,18.9,2/21/2020,,83,90,
Ecuador,-0.917,-89.617,18.9,2/22/2020,,79,,
Ecuador,-0.917,-89.617,18.9,2/23/2020,,81,,
Ecuador,-0.917,-89.617,18.9,2/24/2020,,82,,
Ecuador,-0.917,-89.617,18.9,2/25/2020,,82,88,
Ecuador,-0.917,-89.617,18.9,2/26/2020,,83,88,74
Ecuador,-0.917,-89.617,18.9,2/27/2020,,84,89,74
Ecuador,-0.917,-89.617,18.9,2/28/2020,,83,90,76
Ecuador,-0.917,-89.617,18.9,2/29/2020,,84,,
Ecuador,-0.917,-89.617,18.9,3/1/2020,,84,90,
Ecuador,-0.917,-89.617,18.9,3/2/2020,,84,91,
Czech Republic,50.5544,13.9314,833,1/22/2020,0.79,30,,27
Czech Republic,50.5544,13.9314,833,1/23/2020,0.39,28,,
Czech Republic,50.5544,13.9314,833,1/24/2020,0,23,,22
Czech Republic,50.5544,13.9314,833,1/25/2020,,28,37,21
Czech Republic,50.5544,13.9314,833,1/26/2020,,32,,23
Czech Republic,50.5544,13.9314,833,1/27/2020,0,31,,27
Czech Republic,50.5544,13.9314,833,1/28/2020,0.01,32,,
Czech Republic,50.5544,13.9314,833,1/29/2020,0.17,29,,26
Czech Republic,50.5544,13.9314,833,1/30/2020,0,33,,29
Czech Republic,50.5544,13.9314,833,1/31/2020,0.02,43,,33
Czech Republic,50.5544,13.9314,833,2/1/2020,0.03,44,,
Czech Republic,50.5544,13.9314,833,2/2/2020,0.04,39,,
Czech Republic,50.5544,13.9314,833,2/3/2020,0.24,39,,
Czech Republic,50.5544,13.9314,833,2/4/2020,0.56,31,,
Czech Republic,50.5544,13.9314,833,2/5/2020,0.15,27,,
Czech Republic,50.5544,13.9314,833,2/6/2020,0.04,28,,24
Czech Republic,50.5544,13.9314,833,2/7/2020,,31,,29
